month,price_close
1961-01-01,11.692856863975631
1961-02-01,12.453305465712207
1961-03-01,11.95305297472715
1961-04-01,12.325087182998008
1961-05-01,12.480361107587129
1961-06-01,12.33519352914928
1961-07-01,12.305584842700565
1961-08-01,11.627933711327616
1961-09-01,11.770100370988104
1961-10-01,11.869832705635043
1961-11-01,11.589143697126726
1961-12-01,11.9
1962-01-01,12.410058275367085
1962-02-01,12.288990630790803
1962-03-01,12.247758018781433
1962-04-01,11.558776306940237
1962-05-01,11.45064634175395
1962-06-01,11.838865316191457
1962-07-01,12.01366905989391
1962-08-01,11.53649314402527
1962-09-01,11.948660332224248
1962-10-01,12.444213611965552
1962-11-01,11.640777602587951
1962-12-01,11.9
1963-01-01,9.912827791903219
1963-02-01,9.600294952901294
1963-03-01,10.008505726030243
1963-04-01,9.273016741236098
1963-05-01,10.10263925944136
1963-06-01,10.176274074812047
1963-07-01,9.871305298605748
1963-08-01,9.521716256126286
1963-09-01,9.236633896469788
1963-10-01,9.892725205950622
1963-11-01,9.710447775086612
1963-12-01,9.7
1964-01-01,6.087818672414281
1964-02-01,6.143027613809763
1964-03-01,6.47054128591677
1964-04-01,6.140925091586256
1964-05-01,6.298234059462756
1964-06-01,6.176349524912941
1964-07-01,6.44255916174632
1964-08-01,6.249142450488302
1964-09-01,5.987336198698787
1964-10-01,6.070427100731589
1964-11-01,6.4937771283149095
1964-12-01,6.3
1965-01-01,7.293298974663339
1965-02-01,6.873083221304689
1965-03-01,6.815007708810038
1965-04-01,6.997134056565669
1965-05-01,7.169469648942492
1965-06-01,7.348370129107664
1965-07-01,7.240258227467723
1965-08-01,7.049841847165632
1965-09-01,6.949152276778968
1965-10-01,6.7850269651154065
1965-11-01,7.219692509723158
1965-12-01,7.1
1966-01-01,8.269453267853951
1966-02-01,8.217309446133903
1966-03-01,8.364725870213636
1966-04-01,7.964943785848681
1966-05-01,8.638702103506942
1966-06-01,8.675679437542538
1966-07-01,8.47149861565652
1966-08-01,8.645874730067002
1966-09-01,8.333673697447598
1966-10-01,8.40584514138867
1966-11-01,8.349451558958206
1966-12-01,8.3
1967-01-01,10.21022006761229
1967-02-01,10.657540432697207
1967-03-01,9.881421574052526
1967-04-01,10.64670184294819
1967-05-01,10.116461782372896
1967-06-01,10.425188421027528
1967-07-01,10.19302786288807
1967-08-01,10.072884117770611
1967-09-01,10.183088735750689
1967-10-01,10.145983541153782
1967-11-01,10.247233591518112
1967-12-01,10.2
1968-01-01,16.14285754850619
1968-02-01,15.835761447198497
1968-03-01,15.660518579587508
1968-04-01,15.496996955805738
1968-05-01,16.795308251967693
1968-06-01,16.474220817309842
1968-07-01,16.00553622405232
1968-08-01,16.275910165239342
1968-09-01,16.630280156037564
1968-10-01,16.51226401953836
1968-11-01,16.708942739320232
1968-12-01,16.2
1969-01-01,17.673351558678302
1969-02-01,18.469224076516173
1969-03-01,18.186352976972643
1969-04-01,16.813503592180897
1969-05-01,18.24601231668587
1969-06-01,18.373773909857146
1969-07-01,16.736815208800863
1969-08-01,17.265805455718223
1969-09-01,17.965394746118193
1969-10-01,18.245533889391833
1969-11-01,18.1083671292854
1969-12-01,17.6
1970-01-01,17.980467259139854
1970-02-01,19.011343695574315
1970-03-01,19.044331587374863
1970-04-01,18.252580038083174
1970-05-01,17.727048879358787
1970-06-01,17.94845809377314
1970-07-01,18.965247055458594
1970-08-01,19.28969783697821
1970-09-01,18.487785582210854
1970-10-01,17.51382561718885
1970-11-01,18.717744238381513
1970-12-01,18.4
1971-01-01,19.686875853400398
1971-02-01,18.396460947545027
1971-03-01,19.820262341717903
1971-04-01,19.670185030397285
1971-05-01,19.96313802960038
1971-06-01,20.05041383383327
1971-07-01,18.369336678245087
1971-08-01,19.965447187170028
1971-09-01,19.207045050276662
1971-10-01,19.660995501920194
1971-11-01,19.046712279306682
1971-12-01,19.3
1972-01-01,21.185893410532127
1972-02-01,20.121381856090416
1972-03-01,20.11004547743667
1972-04-01,20.19655986381201
1972-05-01,21.01467259303849
1972-06-01,19.235796839068414
1972-07-01,19.802271258256518
1972-08-01,19.566574477846398
1972-09-01,19.86138042007525
1972-10-01,20.92889439196103
1972-11-01,20.05280232744232
1972-12-01,20.2
1973-01-01,27.181786347818324
1973-02-01,28.62857645605534
1973-03-01,28.707610898092625
1973-04-01,28.68439574612822
1973-05-01,29.14363591469466
1973-06-01,28.621597419265278
1973-07-01,27.822755173455477
1973-08-01,28.341084986893076
1973-09-01,27.208346211054582
1973-10-01,26.436918005837786
1973-11-01,27.337599097196257
1973-12-01,27.8
1974-01-01,52.6757944172515
1974-02-01,50.32001341712746
1974-03-01,50.23373193306152
1974-04-01,52.37168761932996
1974-05-01,50.616119417764466
1974-06-01,52.671416015986395
1974-07-01,49.523817279859955
1974-08-01,50.89008691345055
1974-09-01,51.96511651910777
1974-10-01,48.552765577409566
1974-11-01,48.36762850490249
1974-12-01,50.6
1975-01-01,54.83595046021495
1975-02-01,55.20964754510821
1975-03-01,54.8153457659689
1975-04-01,54.3117113811372
1975-05-01,53.394656234874525
1975-06-01,51.802583778388595
1975-07-01,54.58822666297368
1975-08-01,55.954276672294064
1975-09-01,52.31593923937519
1975-10-01,54.942326755793495
1975-11-01,55.361698473994636
1975-12-01,54.0
1976-01-01,45.12884639556874
1976-02-01,42.723467813688934
1976-03-01,44.056410439162974
1976-04-01,44.19189537607198
1976-05-01,45.23038280522731
1976-06-01,41.14939732045154
1976-07-01,41.7321741045923
1976-08-01,42.337185670345235
1976-09-01,43.87582869572243
1976-10-01,43.12234980144809
1976-11-01,42.690699137635505
1976-12-01,43.2
1977-01-01,47.01582362697061
1977-02-01,48.19707824301476
1977-03-01,48.7386419417261
1977-04-01,51.025542254711496
1977-05-01,48.917460625683404
1977-06-01,47.694119747353426
1977-07-01,47.61444530864528
1977-08-01,50.66213017467664
1977-09-01,49.36100760014038
1977-10-01,48.85838259630423
1977-11-01,49.82055875120513
1977-12-01,48.6
1978-01-01,66.71589302106523
1978-02-01,67.70391963283733
1978-03-01,71.2292055509542
1978-04-01,69.44137154190636
1978-05-01,68.6889165106777
1978-06-01,66.13193740626691
1978-07-01,68.60804041124312
1978-08-01,71.02365055208087
1978-09-01,68.90232698461575
1978-10-01,70.04375989840761
1978-11-01,65.0871431759076
1978-12-01,68.5
1979-01-01,89.6066255022436
1979-02-01,94.7226662651427
1979-03-01,94.29767979509566
1979-04-01,95.47835581896852
1979-05-01,93.93229980134876
1979-06-01,95.80945160228104
1979-07-01,92.8738977433189
1979-08-01,92.2409337729465
1979-09-01,94.73949401351325
1979-10-01,89.69411432278683
1979-11-01,96.29249342336726
1979-12-01,93.7
1980-01-01,131.04619634646687
1980-02-01,130.87189301922734
1980-03-01,134.1195526033901
1980-04-01,137.4772002068292
1980-05-01,132.7705238228378
1980-06-01,130.64510994279075
1980-07-01,135.67400206169992
1980-08-01,127.0825363593366
1980-09-01,139.24650498703122
1980-10-01,132.50831614529994
1980-11-01,139.25086288737964
1980-12-01,133.0
1981-01-01,160.10060645067568
1981-02-01,174.05720145662693
1981-03-01,171.7059286504339
1981-04-01,174.56889588196506
1981-05-01,168.8716510751813
1981-06-01,165.65467784173336
1981-07-01,173.19423333187393
1981-08-01,174.90735951840708
1981-09-01,162.63916391643397
1981-10-01,166.7172448995165
1981-11-01,175.22714840891106
1981-12-01,167.0
1982-01-01,160.00172184410118
1982-02-01,164.8436281261078
1982-03-01,161.17302096717987
1982-04-01,164.9505276886922
1982-05-01,172.00734837615687
1982-06-01,158.2226238734416
1982-07-01,164.1043590313434
1982-08-01,162.5422190060352
1982-09-01,168.3024850634995
1982-10-01,156.35112900917272
1982-11-01,160.9627685834026
1982-12-01,164.5
1983-01-01,188.632225386112
1983-02-01,184.00934418365358
1983-03-01,177.43703260596462
1983-04-01,187.89676192448442
1983-05-01,179.28734717892453
1983-06-01,181.66299718275886
1983-07-01,173.95860427556107
1983-08-01,175.48236263623141
1983-09-01,171.9645835061439
1983-10-01,187.54290851822083
1983-11-01,187.31052338908208
1983-12-01,180.0
1984-01-01,198.33985500413058
1984-02-01,188.46269537261043
1984-03-01,187.693231514335
1984-04-01,187.44149750869158
1984-05-01,193.72343264332332
1984-06-01,200.93659775043477
1984-07-01,187.90719266836686
1984-08-01,188.91721578679778
1984-09-01,189.7294756097504
1984-10-01,205.77326285722296
1984-11-01,199.04855899524745
1984-12-01,197.0
1985-01-01,205.49218893274895
1985-02-01,203.81995479443273
1985-03-01,213.8873595860212
1985-04-01,206.45709064289613
1985-05-01,213.36523060792976
1985-06-01,217.69246288992713
1985-07-01,219.55835998839947
1985-08-01,209.5044798686789
1985-09-01,218.51669754024283
1985-10-01,220.7906641609904
1985-11-01,221.04245800944452
1985-12-01,213.0
1986-01-01,212.61164555424364
1986-02-01,207.41702025369605
1986-03-01,203.51195253520274
1986-04-01,221.07834041083248
1986-05-01,215.63960618310188
1986-06-01,212.4873534722427
1986-07-01,220.88861249609982
1986-08-01,207.10616042449405
1986-09-01,209.5204376963689
1986-10-01,220.81907895732635
1986-11-01,210.69541978570368
1986-12-01,214.0
1987-01-01,249.19583497420555
1987-02-01,245.07212937176118
1987-03-01,248.774660001094
1987-04-01,261.70521984505643
1987-05-01,260.83290479510714
1987-06-01,249.56120327476623
1987-07-01,266.9263331233384
1987-08-01,264.27296903736317
1987-09-01,256.65737681459785
1987-10-01,266.4228103042904
1987-11-01,244.25171906081388
1987-12-01,257.0
1988-01-01,311.6332966496164
1988-02-01,327.5889591537596
1988-03-01,302.59582254797436
1988-04-01,299.22436198945223
1988-05-01,325.91315201446804
1988-06-01,315.6206225100273
1988-07-01,328.51164538951497
1988-08-01,313.09100163397346
1988-09-01,320.35095502615235
1988-10-01,317.74812963019576
1988-11-01,327.30676008990537
1988-12-01,313.0
1989-01-01,310.3551884150899
1989-02-01,311.888705125387
1989-03-01,305.94869427626685
1989-04-01,310.3011054004752
1989-05-01,300.0769115117134
1989-06-01,313.15453781438254
1989-07-01,322.727129258814
1989-08-01,315.8759298912702
1989-09-01,301.7601150418577
1989-10-01,326.0046828294831
1989-11-01,316.0522576514694
1989-12-01,314.0
1990-01-01,335.00640487468
1990-02-01,323.17573251149753
1990-03-01,305.98886414386357
1990-04-01,311.870389678645
1990-05-01,316.46460337183817
1990-06-01,305.16270559561696
1990-07-01,329.2992692182464
1990-08-01,330.3440299008903
1990-09-01,332.93586413731356
1990-10-01,316.27865059312325
1990-11-01,306.7462160988367
1990-12-01,320.0
1991-01-01,339.0399606698559
1991-02-01,361.5125955255079
1991-03-01,344.9175663534117
1991-04-01,344.0607354503807
1991-05-01,354.23743825870866
1991-06-01,352.7329882325136
1991-07-01,344.63586364689695
1991-08-01,348.15202278776593
1991-09-01,341.191815942156
1991-10-01,363.4816295583376
1991-11-01,346.7719729141602
1991-12-01,346.6
1992-01-01,435.70449057447144
1992-02-01,449.6049841201068
1992-03-01,430.3732697959541
1992-04-01,425.8385920947794
1992-05-01,441.20346045404847
1992-06-01,443.8401088765877
1992-07-01,451.70640586208305
1992-08-01,446.6446591205884
1992-09-01,449.732569293673
1992-10-01,454.4571654022444
1992-11-01,423.5642747977933
1992-12-01,433.4
1993-01-01,398.385534653158
1993-02-01,411.8914256601065
1993-03-01,397.52174212063755
1993-04-01,416.17704617636497
1993-05-01,413.79175606138836
1993-06-01,429.2556130071724
1993-07-01,426.9488742000705
1993-08-01,418.8776457172453
1993-09-01,418.05128918222533
1993-10-01,407.2008447075267
1993-11-01,434.3942575533767
1993-12-01,414.0
1994-01-01,465.29025357385797
1994-02-01,459.2902096827722
1994-03-01,438.2993125518376
1994-04-01,448.9026152361097
1994-05-01,447.50624807670914
1994-06-01,466.919010538846
1994-07-01,468.0695250541055
1994-08-01,461.9901286119483
1994-09-01,460.6545608449812
1994-10-01,470.7783977358645
1994-11-01,481.0369772746743
1994-12-01,459.8
1995-01-01,477.4582088278845
1995-02-01,449.393570163562
1995-03-01,468.1350200384459
1995-04-01,472.7467586557102
1995-05-01,483.60287582007487
1995-06-01,456.57119516464127
1995-07-01,472.2776784384535
1995-08-01,479.1561606019279
1995-09-01,462.62749782519865
1995-10-01,486.9234987361908
1995-11-01,446.13712800740007
1995-12-01,468.0
1996-01-01,490.73252027521664
1996-02-01,535.8461314979181
1996-03-01,510.29896447783483
1996-04-01,531.2894569467976
1996-05-01,511.99340436044645
1996-06-01,490.9391471134868
1996-07-01,507.53019841791377
1996-08-01,509.24828174066096
1996-09-01,502.8102386465547
1996-10-01,537.5923236830384
1996-11-01,508.49616891181853
1996-12-01,516.0
1997-01-01,487.41068032622445
1997-02-01,494.5573244580841
1997-03-01,468.3665820597864
1997-04-01,462.1381059084175
1997-05-01,475.47796682921586
1997-06-01,458.6978124096208
1997-07-01,450.24083830581486
1997-08-01,453.82898056569417
1997-09-01,473.58684105144965
1997-10-01,452.6193286629809
1997-11-01,494.1606895259615
1997-12-01,472.5
1998-01-01,394.93370970847155
1998-02-01,389.29596734192756
1998-03-01,408.57610016286105
1998-04-01,401.26111711902587
1998-05-01,403.9190903033071
1998-06-01,417.38577320162346
1998-07-01,391.82176448936065
1998-08-01,411.7612418132757
1998-09-01,385.9928941954791
1998-10-01,398.1649179144492
1998-11-01,418.34097424911755
1998-12-01,404.5
1999-01-01,443.8113058433891
1999-02-01,428.37326540116743
1999-03-01,443.0388411110253
1999-04-01,443.3934988905618
1999-05-01,415.5448254701944
1999-06-01,406.50554346407046
1999-07-01,437.2702034378774
1999-08-01,427.390392918268
1999-09-01,403.60467348950897
1999-10-01,426.8467670786674
1999-11-01,434.24256166625486
1999-12-01,423.4
2000-01-01,442.0928854927357
2000-02-01,436.691580967424
2000-03-01,443.0745252711669
2000-04-01,424.3628614413662
2000-05-01,442.4066283417253
2000-06-01,445.6103304045632
2000-07-01,440.38165953770005
2000-08-01,445.2010835888413
2000-09-01,427.7690169261913
2000-10-01,441.2426239441979
2000-11-01,439.20848456171217
2000-12-01,440.0
2001-01-01,422.0370485397966
2001-02-01,435.61294673166697
2001-03-01,446.53788939892735
2001-04-01,423.62150664707514
2001-05-01,446.83334931598233
2001-06-01,443.34429355953114
2001-07-01,426.4551611516214
2001-08-01,422.9703944436779
2001-09-01,409.3837567263168
2001-10-01,425.0715161786528
2001-11-01,415.81858509548147
2001-12-01,430.0
2002-01-01,500.8610077832494
2002-02-01,483.1849300024633
2002-03-01,504.75112010166197
2002-04-01,516.9530228030205
2002-05-01,477.63464613241246
2002-06-01,517.5293048336837
2002-07-01,481.31620931893264
2002-08-01,521.0992977566378
2002-09-01,474.06410598969194
2002-10-01,495.2123463652083
2002-11-01,516.7450826919296
2002-12-01,499.0
2003-01-01,552.3829612323746
2003-02-01,586.064904450746
2003-03-01,574.8563794884448
2003-04-01,570.0688839132205
2003-05-01,569.8160007142235
2003-06-01,552.5529122012593
2003-07-01,552.4352413058555
2003-08-01,560.4881101555088
2003-09-01,554.8373556933277
2003-10-01,534.9003101716017
2003-11-01,568.7084234499287
2003-12-01,560.0
2004-01-01,596.7329617364771
2004-02-01,568.7156174011354
2004-03-01,590.3955461987069
2004-04-01,597.1098445841092
2004-05-01,587.5406844432483
2004-06-01,584.4634023380559
2004-07-01,582.9971900367742
2004-08-01,566.1996274940726
2004-09-01,573.9665262936297
2004-10-01,569.614604046578
2004-11-01,564.0003053273978
2004-12-01,585.0
2005-01-01,688.907191804633
2005-02-01,712.1008728711774
2005-03-01,720.3803931356429
2005-04-01,670.0579199828743
2005-05-01,707.7824405501374
2005-06-01,723.302699305091
2005-07-01,685.3476552165776
2005-08-01,680.5610530860978
2005-09-01,686.9916462232619
2005-10-01,727.2412089894602
2005-11-01,720.6872550948648
2005-12-01,700.0
2006-01-01,917.4441657272858
2006-02-01,862.1056036150471
2006-03-01,847.0682711155955
2006-04-01,871.1978008503092
2006-05-01,891.0235123963687
2006-06-01,834.4443462004468
2006-07-01,863.8894170022586
2006-08-01,892.1262221472143
2006-09-01,897.4873446346649
2006-10-01,875.8343346378417
2006-11-01,862.0799045011083
2006-12-01,875.0
2007-01-01,1069.183951526944
2007-02-01,1054.857128661258
2007-03-01,1031.7751842753964
2007-04-01,1097.2550319154047
2007-05-01,1061.2374346561198
2007-06-01,1032.5792571008358
2007-07-01,1036.3639316280746
2007-08-01,1059.0405731291876
2007-09-01,1124.0331383825828
2007-10-01,1090.168111895086
2007-11-01,1081.1217660605996
2007-12-01,1080.0
2008-01-01,1194.3268523453355
2008-02-01,1188.0779099137656
2008-03-01,1257.953688331783
2008-04-01,1312.083119757129
2008-05-01,1218.7434123309008
2008-06-01,1237.5021046395127
2008-07-01,1224.8775113852066
2008-08-01,1253.223652002611
2008-09-01,1205.8057024810835
2008-10-01,1265.7652781212098
2008-11-01,1310.3092381615966
2008-12-01,1250.0
2009-01-01,1388.5938458706748
2009-02-01,1397.707561477431
2009-03-01,1477.4528371923277
2009-04-01,1411.71163842867
2009-05-01,1495.4384251457893
2009-06-01,1417.4873920025543
2009-07-01,1483.895582141594
2009-08-01,1469.4665644405613
2009-09-01,1449.7944401838536
2009-10-01,1390.1947095413188
2009-11-01,1450.2593719295542
2009-12-01,1450.0
2010-01-01,1817.4365999697811
2010-02-01,1814.4162684397513
2010-03-01,1908.8228578029336
2010-04-01,1857.0210186640688
2010-05-01,1814.947329253279
2010-06-01,1812.4490334179202
2010-07-01,1908.621612129546
2010-08-01,1911.2020091268766
2010-09-01,1783.5308715169708
2010-10-01,1847.7413099471937
2010-11-01,1882.0736815349633
2010-12-01,1850.0
2011-01-01,2597.1801768198948
2011-02-01,2672.745962461004
2011-03-01,2583.729988135811
2011-04-01,2767.167055403292
2011-05-01,2770.3609155843665
2011-06-01,2710.5321543320656
2011-07-01,2742.12211833261
2011-08-01,2673.0082850422737
2011-09-01,2765.027983268798
2011-10-01,2614.380327008989
2011-11-01,2633.653786582364
2011-12-01,2640.0
2012-01-01,3053.986686546605
2012-02-01,3108.238215015849
2012-03-01,3253.238359263937
2012-04-01,3131.964318506617
2012-05-01,3002.1362162147484
2012-06-01,3153.731899920258
2012-07-01,2970.6635808683936
2012-08-01,3118.502567598068
2012-09-01,3091.0351209918244
2012-10-01,3158.5417735545616
2012-11-01,3238.6455747054015
2012-12-01,3105.0
2013-01-01,3041.9947822165263
2013-02-01,3034.122740774489
2013-03-01,2881.9684263336026
2013-04-01,3041.6023204603243
2013-05-01,2860.944897796855
2013-06-01,2930.694089378657
2013-07-01,3069.8830857888333
2013-08-01,3033.2969766003957
2013-09-01,2835.0857042269768
2013-10-01,3015.7334048838206
2013-11-01,3049.101371856345
2013-12-01,2960.0
2014-01-01,2841.1450975264584
2014-02-01,2813.359247038832
2014-03-01,2717.7229607243003
2014-04-01,2748.1666272247744
2014-05-01,2884.99955445434
2014-06-01,2757.6260251160043
2014-07-01,2717.250983709283
2014-08-01,2770.296291536665
2014-09-01,2797.2799235679227
2014-10-01,2737.748641355834
2014-11-01,2717.0435010053857
2014-12-01,2800.6
2015-01-01,2589.376578436223
2015-02-01,2621.564979182239
2015-03-01,2713.033934375019
2015-04-01,2715.601423450155
2015-05-01,2704.9457620109038
2015-06-01,2657.724472276735
2015-07-01,2652.1951462821567
2015-08-01,2591.2863088197137
2015-09-01,2566.113573723324
2015-10-01,2509.929024418334
2015-11-01,2656.562832062745
2015-12-01,2634.3
2016-01-01,2948.549447959469
2016-02-01,2960.3413016594177
2016-03-01,2839.5795551871815
2016-04-01,2927.4940332228953
2016-05-01,2831.8471851745217
2016-06-01,2894.7625574067974
2016-07-01,2789.268922575103
2016-08-01,2871.5769264029536
2016-09-01,2790.4382065364453
2016-10-01,2979.612552399593
2016-11-01,2887.7291952248374
2016-12-01,2862.3
2017-01-01,2852.8697978520304
2017-02-01,3101.3601373688552
2017-03-01,2925.6262877268673
2017-04-01,2861.4400181740766
2017-05-01,3105.1756637731482
2017-06-01,2950.423838954854
2017-07-01,3074.758775976039
2017-08-01,2825.3817906429113
2017-09-01,2854.3090661646384
2017-10-01,2954.561750037215
2017-11-01,3032.7700149980174
2017-12-01,2966.7
2018-01-01,3043.0121311282046
2018-02-01,3059.258092029129
2018-03-01,3061.4800178188834
2018-04-01,3197.80279847579
2018-05-01,3164.006372155953
2018-06-01,3077.838221202871
2018-07-01,3011.5179667707516
2018-08-01,3274.3619188513744
2018-09-01,3082.7727745562147
2018-10-01,3231.126006639743
2018-11-01,2995.7172049890883
2018-12-01,3143.8
2019-01-01,3649.9448945059758
2019-02-01,3540.619416132633
2019-03-01,3553.6011023342926
2019-04-01,3636.1646961826605
2019-05-01,3483.37845824598
2019-06-01,3400.157771986639
2019-07-01,3632.6956377908255
2019-08-01,3430.3307905150955
2019-09-01,3546.029141995885
2019-10-01,3687.9900159572776
2019-11-01,3595.701128027552
2019-12-01,3522.0
2020-01-01,4710.527318284903
2020-02-01,5042.35311324259
2020-03-01,4710.653341967596
2020-04-01,4721.325102301119
2020-05-01,5049.577742540493
2020-06-01,5081.324598756036
2020-07-01,4749.221797129015
2020-08-01,4697.714488500242
2020-09-01,5040.237362342431
2020-10-01,4713.888696824592
2020-11-01,4849.394645229161
2020-12-01,4865.1
2021-01-01,4929.494026649239
2021-02-01,5067.076554144265
2021-03-01,4883.68639800731
2021-04-01,4965.758535146793
2021-05-01,4756.921248510152
2021-06-01,5036.263019538426
2021-07-01,4774.339913510776
2021-08-01,4691.176564459899
2021-09-01,4663.271136358404
2021-10-01,4813.926073410443
2021-11-01,4933.040918248879
2021-12-01,4872.0
2022-01-01,5322.161294200358
2022-02-01,5024.619919013288
2022-03-01,5370.690089822113
2022-04-01,5021.498871055641
2022-05-01,5455.664378322045
2022-06-01,5080.579632031137
2022-07-01,5489.055779204152
2022-08-01,5420.423892897436
2022-09-01,5474.177252874298
2022-10-01,5093.786746170639
2022-11-01,5392.913323886374
2022-12-01,5267.0
2023-01-01,6759.946213585488
2023-02-01,6438.887629478129
2023-03-01,6785.261663522614
2023-04-01,6323.257463303482
2023-05-01,6333.615896267201
2023-06-01,6588.769874739908
2023-07-01,6696.120842287087
2023-08-01,6674.239386516899
2023-09-01,6519.3914935969515
2023-10-01,6832.724548901434
2023-11-01,6723.336083341329
2023-12-01,6533.0
2024-01-01,6273.139043302939
2024-02-01,6528.255708296062
2024-03-01,6168.060848231886
2024-04-01,6692.757749283921
2024-05-01,6223.461198861893
2024-06-01,6608.2999117035915
2024-07-01,6166.743439876575
2024-08-01,6720.336809195988
2024-09-01,6140.57295378144
2024-10-01,6175.880607418763
2024-11-01,6416.300448612009
2024-12-01,6407.0
2025-01-01,10634.61072199665
2025-02-01,10073.960585221861
2025-03-01,10481.027137976638
2025-04-01,10595.85589872731
2025-05-01,9935.828659053012
2025-06-01,10471.012406325084
2025-07-01,10732.416922075236
2025-08-01,10063.135164439886
2025-09-01,10323.305387904918
2025-10-01,9959.766009136298
2025-11-01,9850.723589212575
2025-12-01,10228.9
